player_id,player_name,format,matches,innings_batted,runs,balls_faced,fours,sixes,times_out,innings_bowled,balls_bowled,runs_conceded,wickets,maidens,catches,run_outs,stumpings,player_of_match_count,batting_avg,strike_rate,bowling_avg,economy
2f0d7e4a,RW Chakabva,T20,44,44,563,494,51,23,43,0,0,0,0,0,22,7,2,1,13.093023255813954,113.96761133603239,,
2f1be128,Abdulla Pervaiz,T20,3,3,107,90,12,6,3,0,0,0,0,0,0,0,0,0,35.666666666666664,118.88888888888889,,
2f1c0815,D Cato,T20,3,3,30,61,2,0,3,0,0,0,0,0,0,0,0,0,10.0,49.18032786885246,,
2f22325f,Ameer Saiyed,T20,20,19,253,278,20,4,17,6,70,105,3,0,1,1,0,0,14.882352941176471,91.00719424460432,35.0,9.0
2f26ac1a,Mohammad Rizwan,T20,104,91,3386,2766,284,94,71,0,0,0,0,0,53,13,12,12,47.690140845070424,122.41503976861894,,
2f28dc94,RAS Lakmal,T20,11,5,7,11,1,0,3,11,208,330,8,0,3,0,0,0,2.3333333333333335,63.63636363636363,41.25,9.51923076923077
2f3b270e,H Pile,T20,4,2,3,8,0,0,1,0,0,0,0,0,2,0,0,0,3.0,37.5,,
2f49c897,Mohammed Siraj,T20,17,4,14,16,1,0,2,17,372,481,17,1,6,5,0,1,7.0,87.5,28.294117647058822,7.758064516129032
2f6f44bb,RDB Ahir,T20,15,15,103,116,4,3,13,14,251,287,15,2,4,1,0,0,7.923076923076923,88.79310344827587,19.133333333333333,6.860557768924302
2f7244b5,Farmanullah Ghari,T20,5,4,16,11,0,2,3,5,98,107,6,0,0,1,0,0,5.333333333333333,145.45454545454547,17.833333333333332,6.551020408163266
2f8a9682,RS Morton,T20,7,7,96,105,8,2,6,0,0,0,0,0,2,1,0,0,16.0,91.42857142857143,,
2f949d55,A Daxini,T20,3,3,11,24,1,0,3,2,9,24,0,0,0,0,0,0,3.6666666666666665,45.83333333333333,,16.0
2f94b39d,Adil Latheef,T20,3,0,0,0,0,0,0,3,54,57,2,0,1,0,0,0,,,28.5,6.333333333333333
2f9d0389,LH Ferguson,T20,51,12,36,43,0,2,8,51,1061,1287,73,4,15,0,0,4,4.5,83.72093023255815,17.63013698630137,7.27803958529689
2fca1733,Sedik Sahak,T20,5,0,0,0,0,0,0,5,94,155,2,0,0,0,0,0,,,77.5,9.893617021276595
2fd4669a,Waqas Ali,T20,3,2,18,28,0,0,2,2,28,35,2,0,0,1,0,0,9.0,64.28571428571429,17.5,7.499999999999999
2fdd16fe,RG Aga,T20,12,11,152,134,14,2,10,11,148,136,11,0,5,1,0,1,15.2,113.43283582089552,12.363636363636363,5.513513513513513
2feb5b8d,Akhil Kumar,T20,14,6,41,36,3,2,3,12,196,250,10,0,4,2,0,0,13.666666666666666,113.88888888888889,25.0,7.653061224489797
2fff8b43,AK Gokoel,T20,13,10,66,118,2,0,8,13,264,270,15,0,5,1,0,0,8.25,55.932203389830505,18.0,6.136363636363637
3000c67e,Soochan Park,T20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
300bdcbb,H Srinivasan,T20,8,4,35,50,1,0,3,0,0,0,0,0,7,3,3,0,11.666666666666666,70.0,,
30291c08,H Beresford-Peirse,T20,3,2,10,15,0,0,2,3,54,94,2,0,0,0,0,0,5.0,66.66666666666666,47.0,10.444444444444445
3029e282,Umar Amin,T20,13,9,142,128,15,4,9,0,0,0,0,0,4,0,0,0,15.777777777777779,110.9375,,
30564b3e,Mazharul Islam,T20,19,18,300,345,38,1,14,6,83,98,4,0,4,2,0,0,21.428571428571427,86.95652173913044,24.5,7.08433734939759
305c9b8a,V Rathinasamy,T20,4,4,25,55,2,1,4,3,36,37,2,0,0,0,0,0,6.25,45.45454545454545,18.5,6.166666666666667
307684f3,T Wuatai,T20,6,4,10,30,1,0,2,0,0,0,0,0,1,0,0,0,5.0,33.33333333333333,,
3086f7a4,Mohammad Nawaz,T20,67,55,774,584,62,41,42,62,1184,1449,73,0,31,4,0,6,18.428571428571427,132.53424657534248,19.84931506849315,7.342905405405405
3086f7a4,Mohammad Nawaz (3),T20,24,9,70,76,4,3,6,24,462,544,20,1,8,0,0,1,11.666666666666666,92.10526315789474,27.2,7.064935064935065
308ca4bd,Bashar Khan,T20,4,0,0,0,0,0,0,4,75,51,4,0,1,1,0,0,,,12.75,4.08
3094606e,AJ Prajapati,T20,6,6,48,89,3,2,6,6,110,121,6,0,1,0,0,0,8.0,53.93258426966292,20.166666666666668,6.6000000000000005
30a307d3,J Baleicikoibia,T20,10,10,111,169,8,2,10,4,48,78,2,0,3,0,0,0,11.1,65.68047337278107,39.0,9.75
30a45b23,SPD Smith,T20,66,54,1090,899,96,26,43,17,291,377,17,1,39,6,0,2,25.348837209302324,121.24582869855396,22.176470588235293,7.77319587628866
30ac4e69,Yousef Shadzehisarjou,T20,1,1,39,50,4,0,1,0,0,0,0,0,0,0,0,0,39.0,78.0,,
30acd4b7,SP Gomes,T20,17,17,522,423,49,12,13,0,0,0,0,0,7,2,0,4,40.15384615384615,123.40425531914893,,
30adc2fa,Mohammad Hamza,T20,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
30b902a3,P Heron,T20,6,6,66,92,3,2,5,0,0,0,0,0,2,0,0,0,13.2,71.73913043478261,,
30b93df1,Rupesh Singh,T20,4,3,65,50,2,4,2,3,60,96,2,0,2,0,0,0,32.5,130.0,48.0,9.6
30baaf1f,TP Allen,T20,5,3,27,19,0,3,2,2,18,28,1,0,3,0,0,0,13.5,142.10526315789474,28.0,9.333333333333334
30c884c8,B Terbish,T20,3,3,1,8,0,0,2,2,12,35,0,0,0,0,0,0,0.5,12.5,,17.5
30c917bf,AV Lazarus,T20,40,39,824,737,66,31,32,8,85,104,1,0,23,3,0,4,25.75,111.80461329715061,104.0,7.341176470588236
30d8136b,AR Ramjani,T20,58,40,745,583,61,26,31,56,1215,948,95,10,14,2,0,11,24.032258064516128,127.78730703259005,9.978947368421053,4.681481481481481
30f92334,ZGF Foulkes,T20,22,13,100,74,7,5,7,21,423,634,22,1,3,1,0,0,14.285714285714286,135.13513513513513,28.818181818181817,8.99290780141844
30ffaf85,A Mundra,T20,30,29,734,485,81,35,26,0,0,0,0,0,27,10,2,3,28.23076923076923,151.340206185567,,
31080a88,Aslam Khan,T20,32,29,451,311,47,31,26,0,0,0,0,0,9,1,0,0,17.346153846153847,145.016077170418,,
31366b7e,G Mckeon,T20,32,32,922,682,72,50,28,11,165,192,8,1,16,1,0,4,32.92857142857143,135.19061583577712,24.0,6.9818181818181815
314642ed,K Sinclair,T20,6,2,3,9,0,0,1,6,108,150,4,0,3,1,0,0,3.0,33.33333333333333,37.5,8.333333333333334
314f0889,Usman Khalid,T20,31,26,389,354,30,15,19,28,512,512,26,3,10,1,0,3,20.473684210526315,109.88700564971752,19.692307692307693,6.0
31803fac,Abu Hider,T20,11,3,37,29,4,2,1,10,174,285,5,0,2,0,0,0,37.0,127.58620689655173,57.0,9.827586206896552
3185266a,DLS van Bunge,T20,8,6,33,34,1,2,5,2,14,15,1,0,1,0,0,0,6.6,97.05882352941177,15.0,6.428571428571428
31865a5b,Gurdeep Singh,T20,10,10,177,194,20,3,10,3,36,57,2,0,4,0,0,0,17.7,91.23711340206185,28.5,9.5
31adde7f,L Emilio,T20,13,10,84,92,10,1,7,0,0,0,0,0,6,4,3,0,12.0,91.30434782608695,,
31c04b7b,CJPF Kalugamage,T20,21,8,30,46,1,0,3,21,407,468,24,2,6,0,0,1,10.0,65.21739130434783,19.5,6.8992628992629
31ca7a9c,Ethan D'Souza,T20,9,7,107,103,10,1,7,4,47,53,5,0,4,2,0,1,15.285714285714286,103.88349514563106,10.6,6.765957446808511
31f01815,CB Roposo,T20,22,11,95,114,10,0,8,19,358,425,23,2,6,4,0,0,11.875,83.33333333333334,18.47826086956522,7.122905027932961
31f46b08,J Mikulic,T20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
31fbf891,H Masakadza,T20,54,54,1230,1140,117,40,52,8,60,97,2,0,23,0,0,3,23.653846153846153,107.89473684210526,48.5,9.7
32009b6a,Furkan Tuskan,T20,6,6,37,67,3,2,6,5,72,111,3,0,0,0,0,0,6.166666666666667,55.223880597014926,37.0,9.25
3204c99f,G Coetzee,T20,18,14,128,96,10,7,12,18,370,570,22,1,3,0,0,0,10.666666666666666,133.33333333333331,25.90909090909091,9.243243243243244
32074eb3,D Hardware,T20,2,2,9,27,0,0,1,0,0,0,0,0,0,0,0,0,9.0,33.33333333333333,,
32190239,NT Gireesh,T20,23,8,28,43,3,1,6,10,132,186,9,0,2,2,0,0,4.666666666666667,65.11627906976744,20.666666666666668,8.454545454545455
32198ae0,MC Henriques,T20,24,21,355,292,17,15,17,10,138,195,7,0,6,1,0,0,20.88235294117647,121.57534246575344,27.857142857142858,8.478260869565217
321be7e3,A Ashok,T20,1,0,0,0,0,0,0,1,24,28,1,0,0,0,0,0,,,28.0,7.0
321fcf79,S Singh,T20,1,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,,
32332eea,S Tharanga,T20,11,7,37,39,3,2,4,0,0,0,0,0,5,2,0,0,9.25,94.87179487179486,,
3239c8a9,R Coker,T20,36,30,252,402,18,2,27,35,684,642,30,3,7,6,0,2,9.333333333333334,62.68656716417911,21.4,5.631578947368421
3241e3fd,N Pooran,T20,105,96,2177,1694,146,141,86,0,0,0,0,0,62,11,8,4,25.313953488372093,128.51239669421489,,
324e00a9,Danyal Raja,T20,20,13,119,136,11,1,10,20,354,509,16,2,2,2,0,0,11.9,87.5,31.8125,8.627118644067796
324e5c36,Samarth Shetty,T20,4,4,26,39,2,1,4,3,30,35,3,0,0,0,0,0,6.5,66.66666666666666,11.666666666666666,7.0
324edd0c,Jandu Hamoud,T20,2,1,2,4,0,0,1,2,30,44,2,0,0,0,0,0,2.0,50.0,22.0,8.8
32613355,M Akhigbe,T20,6,5,24,28,3,0,5,2,24,36,0,0,1,0,0,0,4.8,85.71428571428571,,9.0
327b58d3,PVD Chameera,T20,78,37,117,158,9,1,24,78,1699,2286,96,2,11,1,0,1,4.875,74.0506329113924,23.8125,8.072984108298998
327fcb33,R Olipa,T20,2,1,3,4,0,0,1,1,6,8,0,0,1,0,0,0,3.0,75.0,,8.0
328cca93,Zeeshan Abbas,T20,3,0,0,0,0,0,0,2,30,45,1,0,0,0,0,0,,,45.0,9.0
3296507e,M Smith,T20,4,3,40,49,2,3,3,1,18,29,1,0,0,0,0,0,13.333333333333334,81.63265306122449,29.0,9.666666666666666
32a8161e,JW Jenner,T20,49,48,1355,957,108,58,38,0,0,0,0,0,36,3,0,3,35.6578947368421,141.58829676071056,,
32a85e70,C Tchale,T20,11,4,4,11,1,0,4,10,174,252,6,0,0,1,0,0,1.0,36.36363636363637,42.0,8.689655172413794
32cff598,Muhaddis Muhaddis,T20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
32e97806,T Martin,T20,4,4,96,57,9,4,4,2,30,49,2,0,3,0,0,0,24.0,168.42105263157893,24.5,9.8
32f58fca,YK Abovat,T20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
3300d23c,SF Mire,T20,7,6,217,174,18,11,6,5,72,115,1,0,2,0,0,1,36.166666666666664,124.71264367816093,115.0,9.583333333333334
33044169,Ahmed Al Zadjali,T20,2,1,7,5,1,0,1,1,6,15,0,0,0,0,0,0,7.0,140.0,,15.0
33155d1b,IR Bell,T20,8,8,188,166,23,2,7,0,0,0,0,0,4,1,0,1,26.857142857142858,113.25301204819279,,
3317dc7a,P Jayeshbhai Patel,T20,11,11,127,178,16,2,11,3,54,54,0,0,0,5,0,0,11.545454545454545,71.34831460674157,,6.0
331e137f,Walid Ghauri,T20,34,33,881,756,80,29,30,7,83,115,3,0,17,5,0,4,29.366666666666667,116.53439153439153,38.333333333333336,8.313253012048193
331ea488,UT Khawaja,T20,9,9,241,185,31,5,9,0,0,0,0,0,5,0,0,0,26.77777777777778,130.27027027027026,,
33290a80,K Kadowaki-Fleming,T20,51,50,1779,1334,135,90,46,2,12,17,0,0,12,1,0,11,38.67391304347826,133.35832083958022,,8.5
33328ec7,Fakhrul Mohon,T20,6,2,8,9,0,1,2,6,102,129,3,1,1,0,0,0,4.0,88.88888888888889,43.0,7.588235294117647
333cbc00,E Frosler,T20,1,0,0,0,0,0,0,1,12,18,0,0,0,1,0,0,,,,9.0
3346b14f,S Koppolu,T20,14,13,157,157,15,4,12,10,165,270,6,0,2,0,0,0,13.083333333333334,100.0,45.0,9.818181818181818
3355b542,F du Plessis,T20,49,49,1487,1141,133,49,42,2,8,3,0,0,24,1,0,2,35.404761904761905,130.32427695004384,,2.25
33609a8c,Saim Ayub,T20,60,58,1201,901,126,56,55,32,486,597,28,0,25,1,0,3,21.836363636363636,133.29633740288568,21.321428571428573,7.37037037037037
33687b0e,Shamsudheen Purat,T20,1,1,23,22,4,0,1,0,0,0,0,0,0,0,0,0,23.0,104.54545454545455,,
336a85f6,Abdullah Sheikh,T20,5,4,16,26,1,0,3,4,72,79,2,0,1,0,0,0,5.333333333333333,61.53846153846154,39.5,6.583333333333333
33742f04,Usman Qadir,T20,24,7,31,27,2,1,4,20,408,553,29,0,4,0,0,1,7.75,114.81481481481481,19.06896551724138,8.132352941176471
3377f988,Y Jasti,T20,6,4,11,26,0,0,4,6,106,101,7,1,1,0,0,0,2.75,42.30769230769231,14.428571428571429,5.716981132075471
33ab1f1c,B Khumalo,T20,31,10,28,47,1,0,4,30,508,621,21,1,13,3,0,1,7.0,59.57446808510638,29.571428571428573,7.334645669291338
33b3d2df,GJ Delany,T20,81,69,1118,840,85,52,54,63,1034,1303,50,1,24,0,0,4,20.703703703703702,133.0952380952381,26.06,7.560928433268859
33b48084,Numan Yousuf,T20,2,2,42,35,6,0,2,0,0,0,0,0,0,0,0,0,21.0,120.0,,
33b67317,Bilal Zalmai,T20,63,62,1618,1084,166,95,57,61,1427,1660,72,1,21,4,0,13,28.385964912280702,149.26199261992622,23.055555555555557,6.979677645409951
33cb3411,Younis Khan,T20,23,21,428,347,31,12,18,1,22,18,3,0,11,1,0,2,23.77777777777778,123.34293948126802,6.0,4.909090909090909
33e59f48,Ashar Abbas,T20,3,3,10,18,0,0,2,1,12,24,0,0,0,0,0,0,5.0,55.55555555555556,,12.0
33ef1bd5,Rajkumar Rajendran,T20,3,2,10,18,0,1,2,0,0,0,0,0,0,0,0,0,5.0,55.55555555555556,,
33f28243,Naved-ul-Hasan,T20,3,1,1,9,0,0,1,3,67,72,5,1,2,0,0,0,1.0,11.11111111111111,14.4,6.447761194029851
342d8ade,CRD Fernando,T20,16,5,25,28,4,0,5,16,342,413,15,2,1,2,0,1,5.0,89.28571428571429,27.533333333333335,7.245614035087719
344292b2,Sivakumar,T20,6,2,5,13,0,0,0,0,0,0,0,0,1,0,0,0,,38.46153846153847,,
34464143,Zeeshan Maqsood,T20,65,55,1192,1022,119,42,46,57,998,1088,48,1,11,1,0,7,25.91304347826087,116.63405088062622,22.666666666666668,6.541082164328657
3465e307,R Athapaththu,T20,7,5,47,33,2,3,0,6,144,198,11,0,2,1,0,0,,142.42424242424244,18.0,8.25
34712b35,M Musinguzi,T20,6,1,4,4,0,0,0,6,77,85,5,0,1,0,0,0,,100.0,17.0,6.623376623376623
349c5e58,RMR Brathwaite,T20,8,7,36,42,2,1,6,6,77,129,3,0,4,0,0,0,6.0,85.71428571428571,43.0,10.05194805194805
349cf113,Ainool Haqqiem,T20,4,2,20,21,1,0,1,0,0,0,0,0,1,0,2,0,20.0,95.23809523809523,,
34ab1e6e,A Gbla,T20,39,33,327,332,21,13,28,28,464,504,34,1,6,3,0,0,11.678571428571429,98.49397590361446,14.823529411764707,6.517241379310345
34b332d3,DC Drakes,T20,10,5,15,21,3,0,5,10,192,290,6,0,2,0,0,0,3.0,71.42857142857143,48.333333333333336,9.0625
34b8b1b5,Mohammed Awais,T20,5,3,11,16,1,0,3,5,78,132,2,0,0,0,0,0,3.6666666666666665,68.75,66.0,10.153846153846153
34c3f7b9,Adam Senn,T20,20,17,324,269,22,10,13,19,408,441,22,0,12,2,0,1,24.923076923076923,120.44609665427511,20.045454545454547,6.485294117647059
34cb2f69,Hamza Tahir,T20,16,2,3,7,0,0,1,15,348,480,21,1,4,1,0,1,3.0,42.857142857142854,22.857142857142858,8.275862068965518
34cca64a,KM Venkataswamy,T20,1,1,55,46,3,2,1,0,0,0,0,0,0,0,0,0,55.0,119.56521739130434,,
34dd3fd9,SSM Stanislaus,T20,32,29,521,525,37,20,26,2,19,30,1,0,7,2,0,0,20.03846153846154,99.23809523809524,30.0,9.473684210526317
34e10659,K Babu,T20,8,6,10,23,0,0,2,7,102,157,4,0,3,0,0,0,5.0,43.47826086956522,39.25,9.235294117647058
34e36b65,AM Kimote,T20,71,39,295,317,24,6,25,67,1098,1279,81,5,18,4,0,1,11.8,93.05993690851734,15.790123456790123,6.9890710382513666
350bb1b1,AF Milne,T20,55,19,83,89,1,6,10,53,1135,1598,64,5,12,5,0,1,8.3,93.25842696629213,24.96875,8.447577092511013
35205dfc,DR Smith,T20,33,32,582,484,62,31,32,11,142,212,7,0,7,2,0,3,18.1875,120.24793388429754,30.285714285714285,8.957746478873238
352e589f,Sahir Naqash,T20,33,22,288,219,18,11,12,27,465,577,34,0,11,4,0,1,24.0,131.50684931506848,16.970588235294116,7.445161290322581
3540beff,SNJ O'Keefe,T20,7,5,32,27,4,1,5,7,114,149,6,0,1,0,0,0,6.4,118.5185185185185,24.833333333333332,7.842105263157895
3543e384,Hein Zin Aung,T20,4,2,0,11,0,0,1,1,6,13,0,0,2,0,0,0,0.0,0.0,,13.0
3559290a,E Ul Haq,T20,9,9,70,117,6,1,9,1,1,4,0,0,3,0,0,0,7.777777777777778,59.82905982905983,,24.0
3560a786,C Madande,T20,47,38,600,525,48,19,28,0,0,0,0,0,23,6,1,0,21.428571428571427,114.28571428571428,,
356bf068,Shamsullah Ehsan,T20,8,8,71,102,7,0,8,3,42,66,3,0,2,0,0,0,8.875,69.6078431372549,22.0,9.428571428571429
357484e9,Ilyas Ataullah,T20,19,19,311,265,33,16,17,16,251,372,11,2,5,7,0,0,18.294117647058822,117.35849056603773,33.81818181818182,8.892430278884461
3576e47e,S Badrinath,T20,1,1,43,38,5,0,1,0,0,0,0,0,0,0,0,1,43.0,113.1578947368421,,
357f5314,A Karn,T20,1,1,4,7,0,0,1,1,24,31,1,0,0,0,0,0,4.0,57.14285714285714,31.0,7.75
3595ad3b,S Foster,T20,24,18,243,268,19,0,14,5,36,61,0,0,7,2,0,0,17.357142857142858,90.67164179104478,,10.166666666666666
35971419,Waqas Khan,T20,16,14,164,195,6,5,10,1,6,12,0,0,1,0,0,0,16.4,84.1025641025641,,12.0
35ae9e8a,S Rungrueang,T20,25,22,99,164,1,3,17,0,0,0,0,0,9,0,0,0,5.823529411764706,60.36585365853659,,
35cfc769,Benjamin Constanzo,T20,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1.0,12.5,,
35f173a0,MP Breetzke,T20,13,13,158,142,14,6,12,0,0,0,0,0,7,1,0,0,13.166666666666666,111.26760563380283,,
35f622e6,YJC Altamirano,T20,5,5,5,22,0,0,4,1,6,16,0,0,2,0,0,0,1.25,22.727272727272727,,16.0
36101309,A Manepalli,T20,11,10,186,189,18,3,9,0,0,0,0,0,10,7,0,0,20.666666666666668,98.4126984126984,,
361388d6,M Separovic,T20,4,1,1,3,0,0,2,3,66,134,1,0,1,0,0,0,0.5,33.33333333333333,134.0,12.181818181818182
362fde0f,NA Maiolo,T20,4,4,34,41,2,1,4,4,96,92,4,0,1,0,0,0,8.5,82.92682926829268,23.0,5.75
364ee2cf,SJ Benn,T20,23,7,37,42,5,1,3,23,484,603,19,3,9,0,0,0,12.333333333333334,88.09523809523809,31.736842105263158,7.475206611570248
365229a8,K Doriga,T20,35,28,298,297,18,10,23,0,0,0,0,0,20,3,5,0,12.956521739130435,100.33670033670035,,
3676b91f,D Kegasitswe,T20,4,2,5,11,0,0,0,3,72,156,2,0,0,0,0,0,,45.45454545454545,78.0,13.0
367f4efa,Samiallah Khalil,T20,2,2,3,6,0,0,2,0,0,0,0,0,1,0,0,0,1.5,50.0,,
369cc49c,Rafiullah,T20,29,22,265,160,13,26,19,20,264,411,12,0,18,0,0,0,13.947368421052632,165.625,34.25,9.340909090909092
36a0a88c,Sarawut Maliwan,T20,38,15,25,68,1,0,9,37,629,709,37,1,10,1,0,1,2.7777777777777777,36.76470588235294,19.16216216216216,6.763116057233705
36d33dd0,RR Sarwan,T20,18,16,298,298,19,6,13,1,12,10,2,0,7,2,0,2,22.923076923076923,100.0,5.0,5.0
37137c8b,BV Vitori,T20,11,2,8,7,0,0,0,11,238,323,4,0,2,0,0,0,,114.28571428571428,80.75,8.142857142857144
37138918,Afif Hossain,T20,64,58,1031,888,79,36,49,21,186,251,10,0,15,4,0,3,21.040816326530614,116.10360360360362,25.1,8.096774193548388
372455c4,Q de Kock,T20,107,104,2986,2181,301,128,97,0,0,0,0,0,94,13,18,8,30.783505154639176,136.90967446125632,,
37312a74,Mudassar Bukhari,T20,26,18,129,125,8,3,13,25,495,554,31,3,7,3,0,5,9.923076923076923,103.2,17.870967741935484,6.715151515151515
373954ca,Fayaz Khan,T20,26,21,302,192,18,26,18,18,324,428,20,0,17,2,0,2,16.77777777777778,157.29166666666669,21.4,7.925925925925926
3748955d,Amir Ali,T20,7,6,89,63,10,2,4,4,48,56,1,0,1,0,0,1,22.25,141.26984126984127,56.0,7.0
374bb5e7,K Klein,T20,20,11,50,64,2,0,8,20,409,559,31,2,3,0,0,1,6.25,78.125,18.032258064516128,8.200488997555011
375322d1,A Osei,T20,11,9,66,125,4,1,9,0,0,0,0,0,0,0,1,0,7.333333333333333,52.800000000000004,,
3758028b,JD Allan,T20,18,16,155,180,13,2,15,0,0,0,0,0,9,3,3,0,10.333333333333334,86.11111111111111,,
37654b75,Nasum Ahmed,T20,44,21,99,105,9,3,13,42,827,1042,40,3,6,0,0,3,7.615384615384615,94.28571428571428,26.05,7.559854897218863
376557f7,A Bishnoi,T20,12,8,11,23,0,0,4,12,203,306,12,2,1,1,0,0,2.75,47.82608695652174,25.5,9.044334975369457
3766056b,BJ McCarthy,T20,59,34,293,253,19,16,20,59,1261,1826,59,4,12,4,0,1,14.65,115.81027667984189,30.949152542372882,8.688342585249803
37753749,Shahid Mahmood,T20,11,4,21,26,0,2,1,11,216,330,8,0,6,0,0,0,21.0,80.76923076923077,41.25,9.166666666666666
37a1766e,SP Guzman,T20,3,3,21,31,3,0,3,0,0,0,0,0,0,0,0,0,7.0,67.74193548387096,,
37d8d19a,Muslim Yar,T20,50,25,266,225,16,15,18,50,1013,1135,60,3,15,3,0,0,14.777777777777779,118.22222222222223,18.916666666666668,6.722606120434353
37ee5d23,C Nunes,T20,16,11,212,148,17,10,8,0,0,0,0,0,14,8,5,2,26.5,143.24324324324326,,
38085d31,V Veiqravi,T20,5,4,46,65,3,3,5,0,0,0,0,0,0,1,0,0,9.2,70.76923076923077,,
380c2700,Aritra Bhakat,T20,2,2,6,5,0,0,1,0,0,0,0,0,0,0,0,0,6.0,120.0,,
3812d56b,MH Yardy,T20,14,7,96,72,10,1,3,13,276,299,11,0,7,0,0,1,32.0,133.33333333333331,27.181818181818183,6.5
38189be1,OD Hald,T20,22,14,134,116,9,5,11,21,333,389,21,1,13,2,0,0,12.181818181818182,115.51724137931035,18.523809523809526,7.009009009009009
38214163,M Faraz Akram,T20,8,7,91,67,4,6,3,8,116,193,1,0,1,1,0,0,30.333333333333332,135.82089552238804,193.0,9.982758620689657
383dd431,TD Astle,T20,5,2,4,10,0,0,2,5,78,116,7,0,3,0,0,0,2.0,40.0,16.571428571428573,8.923076923076923
3847ec84,JI de Villiers,T20,8,3,2,5,0,0,2,7,120,164,3,1,3,0,0,0,1.0,40.0,54.666666666666664,8.2
3847f098,Saqib Anwar,T20,9,4,7,25,1,0,5,9,150,184,10,1,3,0,0,0,1.4,28.000000000000004,18.4,7.36
384cebed,Abdul Majid,T20,7,1,1,1,0,0,0,6,120,119,5,0,0,0,0,0,,100.0,23.8,5.95
384fa385,TL Cutler,T20,14,8,69,67,2,6,5,14,288,360,12,1,0,1,0,0,13.8,102.98507462686568,30.0,7.5
3852600a,Qasim Anwar,T20,3,1,1,2,0,0,1,3,60,58,3,0,0,1,0,0,1.0,50.0,19.333333333333332,5.8
385bb7ff,Wasim Al Balushi,T20,5,4,16,31,2,0,3,3,36,99,1,0,1,0,0,0,5.333333333333333,51.61290322580645,99.0,16.5
38702fb5,I Kamara,T20,9,8,37,75,2,1,6,6,91,79,5,1,1,2,0,0,6.166666666666667,49.333333333333336,15.8,5.208791208791209
3883402f,Tian Sen Qun,T20,10,10,26,71,1,0,10,10,191,216,10,1,0,1,0,0,2.6,36.61971830985916,21.6,6.785340314136126
38952986,H Virdee,T20,1,1,1,1,0,0,0,1,12,26,1,0,1,0,0,0,,100.0,26.0,13.0
389d04a6,Mohamad Junaid Khushi,T20,1,1,1,1,0,0,0,1,18,51,1,0,0,0,0,0,,100.0,51.0,17.0
390721b3,IIR Bhana,T20,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1.0,33.33333333333333,,
39086549,JR Philippe,T20,17,15,186,177,13,5,15,0,0,0,0,0,2,3,0,0,12.4,105.08474576271188,,
390ff45b,Abdul Razzaq,T20,31,28,388,341,21,21,18,21,327,367,20,0,2,1,0,2,21.555555555555557,113.78299120234605,18.35,6.73394495412844
39181592,PE Kruger,T20,7,5,72,62,6,3,4,7,116,179,8,0,1,0,0,0,18.0,116.12903225806453,22.375,9.258620689655173
391a825b,C Sudarsanan,T20,29,17,125,178,9,1,12,1,12,25,0,0,32,9,2,0,10.416666666666666,70.2247191011236,,12.5
391d8a48,Dane Leo,T20,5,3,6,18,1,0,3,0,0,0,0,0,2,0,0,0,2.0,33.33333333333333,,
3924b2ee,NR Johns-Wickberg,T20,17,10,66,93,8,0,6,16,333,363,19,3,2,1,0,1,11.0,70.96774193548387,19.105263157894736,6.54054054054054
39431db7,Anowarul Islam,T20,4,4,15,21,1,1,4,2,18,25,0,0,3,0,0,0,3.75,71.42857142857143,,8.333333333333334
395179e8,D Parashar,T20,31,22,216,207,9,8,11,31,570,641,29,2,13,1,0,0,19.636363636363637,104.34782608695652,22.103448275862068,6.747368421052632
3951be49,AB Kamara,T20,21,19,240,267,9,8,15,15,198,238,11,2,5,0,0,1,16.0,89.8876404494382,21.636363636363637,7.212121212121212
395695ce,C Kyewuta,T20,42,20,120,111,9,4,9,42,823,917,55,5,6,7,0,5,13.333333333333334,108.10810810810811,16.672727272727272,6.685297691373026
3957a70a,GP Meade,T20,34,29,343,352,24,9,22,11,182,187,9,0,17,6,3,1,15.590909090909092,97.44318181818183,20.77777777777778,6.164835164835165
3967b66f,CJ Langford,T20,17,11,119,116,9,3,7,16,300,322,19,1,3,0,0,1,17.0,102.58620689655173,16.94736842105263,6.44
39713d08,Mohammad Boota,T20,17,13,120,109,9,4,7,1,6,13,1,0,4,2,2,0,17.142857142857142,110.09174311926606,13.0,13.0
39799e49,T Wangchuk,T20,33,28,141,199,8,3,24,33,581,720,29,2,12,4,0,0,5.875,70.85427135678391,24.82758620689655,7.435456110154906
3979b5e0,L Tucker,T20,77,71,1576,1279,146,42,62,0,0,0,0,0,54,6,11,3,25.419354838709676,123.2212666145426,,
397f4d3a,BM Wheeler,T20,6,3,37,30,3,2,2,6,128,216,7,1,1,0,0,0,18.5,123.33333333333334,30.857142857142858,10.125
399b0b94,CT Bancroft,T20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
