player_id,player_name,format,matches,innings_batted,runs,balls_faced,fours,sixes,times_out,innings_bowled,balls_bowled,runs_conceded,wickets,maidens,catches,run_outs,stumpings,player_of_match_count,batting_avg,strike_rate,bowling_avg,economy
424a7994,Nilansh Keswani,ODI,2,2,18,34,1,0,2,2,54,57,1,0,1,0,0,0,9.0,52.94117647058824,57.0,6.333333333333333
42537f07,JA Rudolph,ODI,28,25,820,1228,81,1,19,0,0,0,0,0,6,1,0,0,43.1578947368421,66.77524429967427,,
4277234d,Sufiyan Muqeem,ODI,4,3,15,17,1,1,1,4,222,182,8,1,0,0,0,0,15.0,88.23529411764706,22.75,4.918918918918919
42a05795,GW Aldridge,ODI,2,0,0,0,0,0,0,2,114,98,1,1,0,0,0,0,,,98.0,5.157894736842105
42bf1b7d,H Carlyon,ODI,4,4,125,149,13,6,4,4,180,141,2,2,0,0,0,0,31.25,83.89261744966443,70.5,4.7
42d1b920,WCA Ganegama,ODI,2,1,7,8,1,0,1,2,42,61,0,0,1,0,0,0,7.0,87.5,,8.714285714285714
431f8af4,Tayyab Tahir,ODI,11,10,181,185,18,3,8,0,0,0,0,0,4,1,0,0,22.625,97.83783783783784,,
4329fbb5,SR Watson,ODI,164,150,5357,5949,542,123,128,140,5575,4673,147,24,54,5,0,15,41.8515625,90.04874768868717,31.789115646258505,5.029237668161435
4347a4ae,AJ Burger,ODI,6,6,199,204,25,3,6,5,96,104,3,0,0,0,0,1,33.166666666666664,97.54901960784314,34.666666666666664,6.5
434e36b1,UDU Chandana,ODI,27,20,261,397,19,2,16,26,1235,1004,36,3,7,0,0,2,16.3125,65.74307304785894,27.88888888888889,4.877732793522267
436c763a,BJ McMullen,ODI,44,39,1491,1625,143,46,35,40,1829,1391,62,27,24,4,0,7,42.6,91.75384615384615,22.43548387096774,4.563149261891744
4373c57e,JH Stander,ODI,2,2,34,42,0,3,1,2,72,79,2,1,1,0,0,0,34.0,80.95238095238095,39.5,6.583333333333333
43936951,DR Tuffey,ODI,38,21,188,200,13,6,17,38,1881,1575,46,23,5,4,0,2,11.058823529411764,94.0,34.23913043478261,5.023923444976076
43b375d4,Abdur Rauf,ODI,4,0,0,0,0,0,0,4,214,212,8,1,1,0,0,1,,,26.5,5.94392523364486
43f4087c,NA Rock,ODI,3,2,7,25,0,0,2,0,0,0,0,0,2,1,0,0,3.5,28.000000000000004,,
441b1b20,LS Baker,ODI,7,3,11,17,2,0,1,6,270,220,7,5,0,0,0,0,11.0,64.70588235294117,31.428571428571427,4.888888888888889
4487cc09,LOB Cann,ODI,11,10,214,174,23,10,10,2,71,88,1,0,0,0,0,0,21.4,122.98850574712642,88.0,7.436619718309859
449f4e3c,B Muzarabani,ODI,50,33,119,224,9,3,20,49,2451,2065,61,21,14,1,0,1,5.95,53.125,33.85245901639344,5.055079559363525
44a2bb4f,U Bhagwan,ODI,4,2,26,28,2,1,1,4,147,172,3,1,1,0,0,0,26.0,92.85714285714286,57.333333333333336,7.020408163265306
44d6a8b8,Ayan Khan,ODI,39,35,948,1294,87,15,34,33,1149,923,24,9,13,4,0,0,27.88235294117647,73.2612055641422,38.458333333333336,4.819843342036553
45477249,MO Odumbe,ODI,10,10,324,363,31,2,7,8,360,305,7,1,5,1,0,1,46.285714285714285,89.25619834710744,43.57142857142857,5.083333333333333
4557dc54,PA van Meekeren,ODI,34,23,111,162,8,3,16,34,1708,1535,59,12,6,2,0,3,6.9375,68.51851851851852,26.016949152542374,5.3922716627634655
45642393,Muhammad Usman,ODI,35,34,888,1212,80,20,30,0,0,0,0,0,9,0,0,0,29.6,73.26732673267327,,
45963d9e,N Dickwella,ODI,55,52,1604,1758,187,12,51,0,0,0,0,0,41,3,11,1,31.45098039215686,91.2400455062571,,
45a43fe2,RD Gaikwad,ODI,9,8,228,259,28,2,8,0,0,0,0,0,4,0,0,0,28.5,88.03088803088804,,
45a7e761,Shaheen Shah Afridi,ODI,71,38,321,380,28,13,23,70,3539,3340,133,31,17,1,0,3,13.956521739130435,84.47368421052632,25.112781954887218,5.662616558349816
45c2196c,DE Bollinger,ODI,39,7,50,54,5,0,6,39,1941,1482,62,25,9,0,0,3,8.333333333333334,92.5925925925926,23.903225806451612,4.581143740340031
45d4cb14,RD Shah,ODI,14,14,407,647,49,2,14,0,0,0,0,0,6,0,0,0,29.071428571428573,62.90571870170015,,
45de8d3e,Samiullah Khan,ODI,2,0,0,0,0,0,0,2,120,115,0,0,0,0,0,0,,,,5.75
45df0e72,CJ Bowes,ODI,6,6,99,121,15,0,6,0,0,0,0,0,4,0,0,0,16.5,81.81818181818183,,
45eda7c8,CA Lynn,ODI,4,4,75,92,6,3,4,0,0,0,0,0,3,0,0,0,18.75,81.52173913043478,,
46050f42,GA Rogers,ODI,5,2,32,50,5,0,2,4,152,138,4,2,1,1,0,0,16.0,64.0,34.5,5.447368421052632
462411b3,JJ Bumrah,ODI,89,22,110,176,13,2,12,88,4574,3507,145,55,17,4,0,4,9.166666666666666,62.5,24.186206896551724,4.600349803235679
462d7c62,D Paterson,ODI,4,0,0,0,0,0,0,4,209,217,4,1,2,0,0,0,,,54.25,6.229665071770334
463cd7cb,CD Cumming,ODI,6,6,42,101,5,0,6,0,0,0,0,0,2,1,0,0,7.0,41.584158415841586,,
465aa633,N Burger,ODI,12,7,39,95,2,0,3,12,563,575,21,3,0,1,0,0,13.0,41.05263157894737,27.38095238095238,6.127886323268206
4663bd23,TL Seifert,ODI,4,3,59,57,3,2,3,0,0,0,0,0,10,0,1,0,19.666666666666668,103.50877192982458,,
469ccead,CB Sole,ODI,29,13,67,84,8,0,10,29,1418,1190,52,14,8,1,0,2,6.7,79.76190476190477,22.884615384615383,5.035260930888575
469ea22b,KMDN Kulasekara,ODI,179,117,1323,1660,95,39,85,176,8029,6615,192,91,43,20,0,4,15.564705882352941,79.6987951807229,34.453125,4.943330427201395
474a8333,Nasir Javed,ODI,1,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,10.0,,
4751caa3,CBRLS Kumara,ODI,28,17,58,137,8,1,11,28,1156,1250,36,2,5,1,0,1,5.2727272727272725,42.33576642335766,34.72222222222222,6.4878892733564015
478a63e7,C Campher,ODI,38,30,963,1212,97,13,28,33,1072,1003,32,5,10,9,0,2,34.392857142857146,79.45544554455446,31.34375,5.613805970149254
47c5aae7,AM Bacher,ODI,5,5,102,181,12,0,5,3,108,64,3,0,1,0,0,0,20.4,56.353591160220994,21.333333333333332,3.5555555555555554
47d00fb5,RL Bhudia,ODI,1,1,22,15,1,1,1,1,48,23,1,3,0,0,0,0,22.0,146.66666666666666,23.0,2.875
480ed517,Imran Farhat,ODI,44,44,1232,1909,140,9,42,3,51,43,2,0,10,2,0,1,29.333333333333332,64.53640649554741,21.5,5.0588235294117645
48301a4b,D la Cock,ODI,15,15,313,475,38,6,14,1,12,9,0,0,8,1,0,0,22.357142857142858,65.89473684210526,,4.5
4861d29b,Mohammad Naveed,ODI,31,27,275,267,23,16,20,31,1521,1361,45,12,4,0,0,2,13.75,102.99625468164794,30.244444444444444,5.368836291913215
487b8546,MW Jones,ODI,3,1,9,5,0,1,0,3,120,161,4,0,4,0,0,0,,180.0,40.25,8.05
488b7e1b,SHT Kandamby,ODI,35,32,827,1198,68,0,26,9,174,173,2,1,7,0,0,0,31.807692307692307,69.03171953255426,86.5,5.9655172413793105
489aaf0a,Parvez Hossain Emon,ODI,3,3,108,133,13,3,3,0,0,0,0,0,1,0,0,0,36.0,81.203007518797,,
48a1d7b7,SO Hetmyer,ODI,52,48,1509,1435,110,59,44,0,0,0,0,0,20,0,0,5,34.29545454545455,105.15679442508711,,
48ad3373,BM Tickner,ODI,18,9,53,71,5,0,4,18,857,913,29,4,5,2,0,2,13.25,74.64788732394366,31.482758620689655,6.3920653442240365
48f177f5,AJ Redmond,ODI,6,6,152,266,19,0,6,0,0,0,0,0,3,0,0,0,25.333333333333332,57.14285714285714,,
48fa71c3,Mohammad Iqbal,ODI,2,2,33,56,6,0,2,0,0,0,0,0,0,1,0,0,16.5,58.92857142857143,,
48fd7349,MEK Hussey,ODI,175,148,5076,6012,354,70,110,13,240,235,2,1,100,7,0,11,46.14545454545455,84.4311377245509,117.5,5.875
49118dc7,SO Ngoche,ODI,6,5,37,45,1,2,4,5,258,217,6,0,0,0,0,0,9.25,82.22222222222221,36.166666666666664,5.046511627906977
49212b50,DA Minors,ODI,8,8,104,176,10,4,8,0,0,0,0,0,8,1,1,0,13.0,59.09090909090909,,
4933f499,JP Behrendorff,ODI,12,6,21,23,0,0,3,12,645,568,16,6,3,0,0,0,7.0,91.30434782608695,35.5,5.283720930232558
4948a447,Farhad Reza,ODI,27,25,316,522,34,6,21,25,809,784,14,6,7,1,0,0,15.047619047619047,60.53639846743295,56.0,5.814585908529048
4957b300,A Neill,ODI,9,6,29,43,2,0,2,9,431,342,14,2,2,1,0,1,14.5,67.44186046511628,24.428571428571427,4.761020881670534
495d42a5,R Ashwin,ODI,115,61,707,831,60,7,43,113,6244,5154,154,35,27,4,0,3,16.441860465116278,85.07821901323706,33.467532467532465,4.952594490711082
49691d7a,CB Mpofu,ODI,65,30,40,170,0,0,15,64,3027,2827,56,24,6,7,0,1,2.6666666666666665,23.52941176470588,50.482142857142854,5.603567888999009
4992d6f6,ST Doheny,ODI,11,9,165,275,16,2,9,0,0,0,0,0,3,0,1,0,18.333333333333332,60.0,,
49b6c09f,JC Tredwell,ODI,44,25,163,247,9,4,14,43,2062,1641,59,16,11,1,0,3,11.642857142857142,65.9919028340081,27.8135593220339,4.774975751697381
49dc9cb4,KAR Hodge,ODI,4,3,37,48,5,0,3,4,108,113,2,0,0,0,0,0,12.333333333333334,77.08333333333334,56.5,6.277777777777778
49dfe4a4,EJ Richardson,ODI,1,1,12,18,2,0,1,1,18,15,0,0,0,0,0,0,12.0,66.66666666666666,,5.0
4a25c894,HAPW Jayawardene,ODI,3,2,4,10,0,0,2,0,0,0,0,0,3,1,1,0,2.0,40.0,,
4a36c370,N Madziva,ODI,9,8,59,123,5,0,7,9,396,409,13,0,1,0,0,0,8.428571428571429,47.96747967479675,31.46153846153846,6.196969696969697
4a461c24,LA Dawson,ODI,10,7,133,161,10,2,7,9,456,413,9,2,4,0,0,0,19.0,82.6086956521739,45.888888888888886,5.434210526315789
4a745f65,AR Nurse,ODI,48,35,454,464,40,12,25,45,2153,1988,44,3,12,0,0,1,18.16,97.84482758620689,45.18181818181818,5.5401764979098935
4a84f573,T Duffin,ODI,9,9,224,492,24,0,9,0,0,0,0,0,1,0,0,0,24.88888888888889,45.52845528455284,,
4a8a2e3b,MS Dhoni,ODI,331,279,10274,12090,787,210,200,2,36,31,1,0,308,85,118,20,51.37,84.97932175351531,31.0,5.166666666666667
4aad78d3,K Zondo,ODI,6,6,146,235,8,3,5,0,0,0,0,0,1,0,0,0,29.2,62.12765957446808,,
4ae1755b,HC Brook,ODI,39,39,1294,1267,114,56,35,0,0,0,0,0,19,2,0,4,36.97142857142857,102.13101815311761,,
4aef496b,Nazimuddin,ODI,11,11,147,246,18,2,11,0,0,0,0,0,1,0,0,0,13.363636363636363,59.756097560975604,,
4b167ede,AWJ Auguste,ODI,9,9,205,273,20,6,9,1,18,12,0,0,4,0,0,0,22.77777777777778,75.0915750915751,,4.0
4b2d6789,TS Chisoro,ODI,12,9,109,155,8,2,8,10,480,382,12,3,0,0,0,1,13.625,70.3225806451613,31.833333333333332,4.775
4b57e452,M Vijay,ODI,17,16,339,516,33,3,16,2,36,37,1,0,9,1,0,1,21.1875,65.69767441860465,37.0,6.166666666666667
4ba44e19,M Muralitharan,ODI,126,64,317,386,30,7,43,124,6717,4579,190,53,21,10,0,6,7.372093023255814,82.12435233160622,24.1,4.090218847699866
4bc0a378,WP Masakadza,ODI,35,23,246,391,22,2,19,32,1386,1182,22,3,11,2,0,0,12.947368421052632,62.9156010230179,53.72727272727273,5.116883116883117
4c3bd588,Sami Faridi,ODI,1,1,16,26,1,0,1,1,36,27,0,0,0,0,0,0,16.0,61.53846153846154,,4.5
4c4a06fb,Nasir Jamshed,ODI,48,48,1418,1931,150,19,46,0,0,0,0,0,13,2,0,3,30.82608695652174,73.43345416882444,,
4c4fa80b,SMSM Senanayake,ODI,49,33,290,321,31,6,22,47,2358,1874,53,11,17,4,0,1,13.181818181818182,90.34267912772586,35.35849056603774,4.768447837150127
4c5d73db,CR Woakes,ODI,119,84,1514,1714,118,21,63,116,5659,5111,173,51,40,6,0,5,24.03174603174603,88.3313885647608,29.54335260115607,5.418978618130412
4c61a0f9,NW Bracken,ODI,100,31,174,265,11,3,16,100,5009,3706,154,68,18,1,0,3,10.875,65.66037735849056,24.064935064935064,4.43920942303853
4c7df2c8,Mohammad Shahzad,ODI,3,3,49,68,5,2,3,3,156,132,8,3,0,0,0,1,16.333333333333332,72.05882352941177,16.5,5.076923076923077
4c931d56,AA Donald,ODI,3,0,0,0,0,0,0,3,149,133,1,2,0,0,0,0,,,133.0,5.355704697986577
4cbce738,D Daesrath,ODI,2,1,31,59,3,1,1,0,0,0,0,0,2,0,0,0,31.0,52.54237288135594,,
4cbf2e06,Saad Ali,ODI,2,2,11,23,0,0,2,0,0,0,0,0,0,0,0,0,5.5,47.82608695652174,,
4cd3960e,KADM Fernando,ODI,1,0,0,0,0,0,0,1,42,13,2,2,0,0,0,0,,,6.5,1.8571428571428572
4d05a82e,Mohammad Kashif,ODI,3,1,1,11,0,0,1,3,114,91,5,2,0,0,0,0,1.0,9.090909090909092,18.2,4.7894736842105265
4d1ec7eb,A Nao,ODI,19,15,54,71,4,1,7,19,842,713,18,5,8,2,0,1,7.714285714285714,76.05633802816901,39.611111111111114,5.080760095011876
4d220a66,CJ Nevin,ODI,7,7,83,151,10,0,7,0,0,0,0,0,1,0,0,0,11.857142857142858,54.966887417218544,,
4d3097d8,GJ Hopkins,ODI,21,16,236,317,19,2,16,0,0,0,0,0,17,5,1,0,14.75,74.44794952681389,,
4d6d6280,Salman Butt,ODI,64,63,2186,2932,274,7,62,6,69,90,0,0,16,2,0,5,35.25806451612903,74.55661664392906,,7.826086956521739
4d7f517e,AJ Hosein,ODI,40,30,309,409,18,12,21,40,2216,1777,65,14,14,4,0,0,14.714285714285714,75.55012224938875,27.338461538461537,4.811371841155235
4d84ad05,CJA Amini,ODI,45,45,952,1545,78,4,45,40,1592,1288,31,6,16,3,0,2,21.155555555555555,61.61812297734628,41.54838709677419,4.8542713567839195
4d9f9686,Soumya Sarkar,ODI,78,73,2337,2537,264,59,70,28,588,595,17,2,41,2,0,6,33.385714285714286,92.11667323610564,35.0,6.071428571428571
4dcd505e,Jamaluddin Ahmed,ODI,1,1,18,31,2,0,0,1,24,28,0,1,1,0,0,0,,58.06451612903226,,7.0
4e1b02fb,Kamran Hussain,ODI,2,1,28,21,2,0,0,2,102,67,3,0,0,0,0,0,,133.33333333333331,22.333333333333332,3.9411764705882355
4e1b4323,TS Kamunhukamwe,ODI,12,12,131,169,15,5,12,0,0,0,0,0,1,0,0,0,10.916666666666666,77.51479289940828,,
4e1c9f6e,Sandeep Goud,ODI,37,28,535,766,32,22,21,6,90,78,0,0,19,3,0,1,25.476190476190474,69.84334203655352,,5.2
4e5cf2d6,Afzaal Haider,ODI,2,1,0,10,0,0,1,2,78,123,2,0,1,0,0,0,0.0,0.0,61.5,9.461538461538462
4ebc70ca,GT Main,ODI,15,3,82,89,7,1,1,15,668,592,33,11,8,0,0,1,82.0,92.13483146067416,17.939393939393938,5.317365269461078
4ec07775,RN ten Doeschate,ODI,14,13,594,682,65,7,10,14,681,636,19,6,3,1,0,2,59.4,87.09677419354838,33.473684210526315,5.60352422907489
4f629497,SE Bond,ODI,60,29,173,271,10,3,13,60,3282,2310,107,64,8,3,0,3,13.307692307692308,63.837638376383765,21.588785046728972,4.223034734917733
4f7279a4,Raza Hasan,ODI,1,1,0,3,0,0,1,1,60,68,1,0,0,0,0,0,0.0,0.0,68.0,6.8
4fc516bd,HMCM Bandara,ODI,26,13,130,185,6,4,9,23,1170,970,28,2,4,2,0,1,14.444444444444445,70.27027027027027,34.642857142857146,4.9743589743589745
4fe6be0c,Shah Faisal,ODI,2,1,7,14,0,0,1,2,120,123,3,1,0,0,0,0,7.0,50.0,41.0,6.15
4ff67681,MM Iqbal,ODI,2,2,16,58,0,0,2,1,36,45,0,0,0,0,0,0,8.0,27.586206896551722,,7.5
50250426,Asad Shafiq,ODI,58,56,1312,1986,102,5,52,2,12,18,0,0,13,0,0,0,25.23076923076923,66.06243705941591,,9.0
502b2c81,XJ Doherty,ODI,59,22,101,188,5,1,7,55,2745,2190,54,14,18,3,0,1,14.428571428571429,53.72340425531915,40.55555555555556,4.786885245901639
5056011d,GJ Bailey,ODI,88,83,3011,3672,222,55,74,0,0,0,0,0,48,5,0,4,40.689189189189186,81.99891067538127,,
50758325,B Geeves,ODI,2,1,10,11,1,0,0,2,90,78,3,0,1,0,0,0,,90.9090909090909,26.0,5.2
508a1ea7,SE Marsh,ODI,72,71,2622,3318,231,31,67,0,0,0,0,0,22,1,0,4,39.134328358208954,79.02350813743219,,
509a7ca1,MD Gunathilaka,ODI,46,45,1592,1899,171,20,44,22,402,371,8,1,14,0,0,2,36.18181818181818,83.83359662980516,46.375,5.537313432835821
50a92895,KY Ottley,ODI,4,4,41,76,5,1,4,0,0,0,0,0,1,0,0,0,10.25,53.94736842105263,,
50c6bc2b,LS Livingstone,ODI,37,34,912,867,55,50,28,29,878,921,22,2,13,0,0,2,32.57142857142857,105.19031141868511,41.86363636363637,6.29384965831435
51080a1f,JF Kloppenburg,ODI,4,4,149,240,9,4,4,4,188,136,7,0,1,1,0,1,37.25,62.083333333333336,19.428571428571427,4.340425531914894
513158ed,AM Samad,ODI,10,10,226,382,23,1,9,4,64,90,2,0,4,0,0,0,25.11111111111111,59.16230366492147,45.0,8.4375
5147ad5b,Aman Ali,ODI,1,1,0,2,0,0,1,1,12,22,0,0,0,1,0,0,0.0,0.0,,11.0
51a36d3e,GH Worker,ODI,10,10,272,389,23,3,8,1,6,5,0,0,5,0,0,0,34.0,69.9228791773779,,5.0
51a3c5ef,MJ McClenaghan,ODI,48,14,108,143,10,3,5,45,2336,2313,82,12,4,6,0,0,21.6,75.52447552447552,28.20731707317073,5.9409246575342465
51de2a80,DJ Cullen,ODI,4,0,0,0,0,0,0,4,201,132,2,4,2,0,0,0,,,66.0,3.9402985074626864
51e1ed69,SG Borthwick,ODI,2,2,18,16,1,1,2,2,54,72,0,0,0,1,0,0,9.0,112.5,,8.0
5208c0a1,DI Allan,ODI,2,2,18,48,2,0,2,1,18,13,0,0,1,0,0,0,9.0,37.5,,4.333333333333333
525c3f54,AR Adams,ODI,18,12,165,154,11,10,11,17,807,724,25,11,5,1,0,2,15.0,107.14285714285714,28.96,5.382899628252788
526e006d,Jay Odedra,ODI,22,8,31,60,0,3,6,22,852,568,22,10,4,0,0,0,5.166666666666667,51.66666666666667,25.818181818181817,4.0
5278cecc,Muhammed Imran,ODI,5,2,2,10,0,0,1,5,192,188,10,2,0,1,0,0,2.0,20.0,18.8,5.875
527b2c2d,Skhawat Ali,ODI,3,3,18,60,2,0,3,1,48,68,0,0,0,0,0,0,6.0,30.0,,8.5
527c2dab,C Floyd,ODI,9,4,12,19,2,0,3,9,378,319,4,1,2,0,0,0,4.0,63.1578947368421,79.75,5.063492063492063
5284c884,Mahbubul Alam,ODI,5,2,81,72,3,4,2,5,222,280,7,2,1,0,0,0,40.5,112.5,40.0,7.5675675675675675
52980a48,TN de Grooth,ODI,9,8,70,150,5,0,8,0,0,0,0,0,0,0,0,0,8.75,46.666666666666664,,
529eb9e0,OC McCoy,ODI,2,1,0,1,0,0,0,2,84,109,4,0,0,0,0,0,,0.0,27.25,7.785714285714286
52c952d9,T Sangha,ODI,6,4,6,24,0,0,2,6,258,253,4,4,0,0,0,0,3.0,25.0,63.25,5.883720930232558
52e8dd6b,Zaheer Maqsood,ODI,1,1,5,10,1,0,0,1,60,56,2,0,0,0,0,0,,50.0,28.0,5.6
52f96571,RJ Trott,ODI,4,4,95,194,7,0,2,4,190,157,8,0,2,0,0,0,47.5,48.96907216494845,19.625,4.957894736842105
5318ee68,Nahid Rana,ODI,13,5,12,31,2,0,0,13,730,563,30,3,2,0,0,2,,38.70967741935484,18.766666666666666,4.627397260273972
53597be1,BRM Taylor,ODI,163,162,5150,6970,480,66,153,16,258,277,4,0,103,17,17,4,33.66013071895425,73.8880918220947,69.25,6.441860465116279
537021f5,JT Brassell,ODI,17,9,9,33,0,0,6,16,750,625,23,5,5,0,0,0,1.5,27.27272727272727,27.17391304347826,5.0
53bc7b84,Aftab Ahmed,ODI,55,55,1061,1451,116,22,51,18,402,374,4,0,15,1,0,2,20.80392156862745,73.12198483804274,93.5,5.582089552238806
53fa62a2,Fahad Alhashmi,ODI,3,2,0,6,0,0,2,3,104,105,2,1,0,0,0,0,0.0,0.0,52.5,6.057692307692308
53fcbbfb,GP Thorpe,ODI,2,2,30,46,2,0,2,0,0,0,0,0,2,0,0,0,15.0,65.21739130434783,,
53fe6ee4,DS Lehmann,ODI,28,20,687,870,56,5,17,21,585,487,21,4,5,3,0,1,40.411764705882355,78.96551724137932,23.19047619047619,4.994871794871795
540ffb25,BL Kotze,ODI,5,4,27,52,3,0,3,5,258,276,3,1,1,1,0,0,9.0,51.92307692307693,92.0,6.4186046511627906
5426de63,HB Shipley,ODI,8,6,18,41,0,0,5,8,387,359,15,4,2,0,0,2,3.6,43.90243902439025,23.933333333333334,5.565891472868217
54279e23,Alok Kapali,ODI,39,37,613,910,51,8,36,25,734,640,16,4,12,2,0,0,17.02777777777778,67.36263736263737,40.0,5.231607629427793
543b4a1f,R Telemachus,ODI,4,3,41,20,2,3,3,4,216,213,7,1,2,0,0,0,13.666666666666666,204.99999999999997,30.428571428571427,5.916666666666667
543d3e69,KAD Hurdle,ODI,9,8,25,47,2,1,5,9,438,391,16,6,3,1,0,0,5.0,53.191489361702125,24.4375,5.3561643835616435
5441db8c,Aizaz Cheema,ODI,14,6,26,45,2,0,3,14,658,593,23,3,1,0,0,2,8.666666666666666,57.77777777777777,25.782608695652176,5.407294832826747
54501715,Badal Singh,ODI,2,1,5,12,0,0,1,2,60,70,0,0,2,0,0,0,5.0,41.66666666666667,,7.0
5471024e,JM Davison,ODI,16,16,443,393,50,15,14,15,618,511,18,7,8,0,0,3,31.642857142857142,112.72264631043257,28.38888888888889,4.961165048543689
54725e8b,IH Romaine,ODI,12,12,175,360,20,1,11,4,63,71,0,0,3,0,0,0,15.909090909090908,48.61111111111111,,6.761904761904762
547c5509,M Mpongwana,ODI,1,1,1,2,0,0,0,1,18,25,0,0,1,0,0,0,,50.0,,8.333333333333334
548d4188,KS Airee,ODI,3,3,27,24,2,0,1,3,114,109,2,0,0,0,0,0,27.0,112.5,54.5,5.7368421052631575
549aefcd,BJ Diamanti,ODI,1,1,26,23,3,0,0,1,12,25,0,0,1,0,0,0,,113.04347826086956,,12.5
5500c675,PC Connell,ODI,5,2,6,24,1,0,2,4,180,193,7,2,0,0,0,0,3.0,25.0,27.571428571428573,6.433333333333334
552b228c,Anshuman Rath,ODI,12,12,393,539,36,3,11,5,258,107,12,7,3,0,0,1,35.72727272727273,72.91280148423006,8.916666666666666,2.488372093023256
5531248e,MDK Perera,ODI,13,12,152,207,13,3,12,10,456,409,13,2,2,0,0,0,12.666666666666666,73.42995169082126,31.46153846153846,5.381578947368421
556302a7,SM Ervine,ODI,22,17,321,350,28,8,12,20,768,678,23,5,2,0,0,0,26.75,91.71428571428571,29.47826086956522,5.296875
5574750c,JC Archer,ODI,37,21,205,195,21,8,11,37,1961,1654,64,27,6,1,0,2,18.636363636363637,105.12820512820514,25.84375,5.060683324834269
55f33b32,JL Ontong,ODI,10,6,97,136,12,0,5,1,18,23,1,0,5,1,0,0,19.4,71.32352941176471,23.0,7.666666666666667
5661ef90,A Sharma,ODI,26,26,676,885,79,13,26,0,0,0,0,0,23,5,1,1,26.0,76.38418079096046,,
5673a3fc,NL McCullum,ODI,84,62,1070,1247,69,33,51,81,3536,2956,63,6,35,9,0,1,20.980392156862745,85.80593424218124,46.92063492063492,5.015837104072398
5680f1ad,CO Obuya,ODI,36,32,737,1040,58,15,29,22,831,683,21,5,13,6,0,2,25.413793103448278,70.86538461538461,32.523809523809526,4.931407942238267
568e5a4a,AR Cusack,ODI,32,23,264,422,23,2,15,27,974,848,32,7,3,0,0,1,17.6,62.55924170616114,26.5,5.2238193018480485
5691931a,Haseebullah Khan,ODI,2,2,0,14,0,0,2,0,0,0,0,0,3,1,0,0,0.0,0.0,,
5696c45d,Zahid Shirzad,ODI,3,0,0,0,0,0,0,3,168,153,6,0,0,0,0,0,,,25.5,5.464285714285714
56ab442f,NM Coulter-Nile,ODI,31,20,252,275,20,6,15,31,1630,1519,52,10,6,1,0,2,16.8,91.63636363636364,29.21153846153846,5.5914110429447845
56c205b7,PJ Forrest,ODI,15,14,368,577,34,4,14,0,0,0,0,0,4,0,0,0,26.285714285714285,63.77816291161178,,
571e1d2a,Shayan Jahangir,ODI,35,31,765,867,81,14,27,0,0,0,0,0,20,3,1,1,28.333333333333332,88.23529411764706,,
571f11e4,Tanveer Ahmed,ODI,6,3,4,12,0,0,0,6,229,208,5,1,1,1,0,0,,33.33333333333333,41.6,5.449781659388647
5748e866,TD Paine,ODI,34,34,861,1250,94,6,32,0,0,0,0,0,50,7,4,1,26.90625,68.88,,
5750bcb4,E Malinga,ODI,7,6,14,56,2,0,3,7,222,223,4,0,2,1,0,0,4.666666666666667,25.0,55.75,6.027027027027027
5791b840,Yasir Ali Chowdhury,ODI,6,5,101,106,8,4,5,0,0,0,0,0,2,0,0,0,20.2,95.28301886792453,,
579f2447,Surya Tamang,ODI,2,1,10,33,0,0,0,2,90,78,1,1,0,0,0,0,,30.303030303030305,78.0,5.2
57bd3ecc,Hammad Azam,ODI,10,6,79,131,5,2,5,7,138,129,2,0,2,1,0,0,15.8,60.30534351145038,64.5,5.608695652173913
57ee1fde,YS Chahal,ODI,71,14,77,144,8,0,9,68,3679,3247,119,16,7,0,0,4,8.555555555555555,53.47222222222222,27.285714285714285,5.295460723022561
57efa3be,SB Styris,ODI,111,97,3184,3970,260,41,82,93,3217,2497,67,24,50,4,0,6,38.829268292682926,80.2015113350126,37.26865671641791,4.657133975753808
58043739,TT Bresnan,ODI,84,63,871,984,89,7,44,83,4173,3779,107,30,18,6,0,0,19.795454545454547,88.51626016260163,35.3177570093458,5.433501078360892
582e9baa,CZ Harris,ODI,23,18,203,402,15,0,14,17,595,400,8,8,5,0,0,0,14.5,50.49751243781094,50.0,4.033613445378151
58431ca0,MADI Hemantha,ODI,4,3,17,21,2,1,1,3,156,143,2,0,1,0,0,0,17.0,80.95238095238095,71.5,5.5
585dda5d,KNA Bandara,ODI,6,5,141,217,9,1,4,1,6,8,0,0,3,0,0,0,35.25,64.97695852534562,,8.0
58c2fac4,A Athanaze,ODI,17,17,405,537,46,9,17,4,126,70,4,3,7,2,0,0,23.823529411764707,75.41899441340783,17.5,3.3333333333333335
5935d694,Rishad Hossain,ODI,18,14,183,143,13,13,11,18,845,769,28,0,5,0,0,2,16.636363636363637,127.97202797202797,27.464285714285715,5.4603550295857985
59559bc2,J Overton,ODI,12,9,240,222,29,8,9,11,362,341,13,2,5,2,0,0,26.666666666666668,108.10810810810811,26.23076923076923,5.651933701657458
59792462,KM Jarvis,ODI,41,28,195,320,18,3,20,41,2002,1728,50,19,8,1,0,1,9.75,60.9375,34.56,5.178821178821178
599ce28e,Ansh Tandon,ODI,1,1,10,18,1,0,1,0,0,0,0,0,0,0,0,0,10.0,55.55555555555556,,
